GKA,-6.081689834590001,145.391998291
MAG,-5.20707988739,145.789001465
HGU,-5.826789855957031,144.29600524902344
LAE,-6.569803,146.725977
POM,-9.443380355834961,147.22000122070312
WWK,-3.58383011818,143.669006348
UAK,61.1604995728,-45.4259986877
GOH,64.19090271,-51.6781005859
SFJ,67.0122218992,-50.7116031647
THU,76.5311965942,-68.7032012939
AEY,65.66000366210938,-18.07270050048828
EGS,65.2833023071289,-14.401399612426758
HFN,64.295601,-15.2272
HZK,65.952301,-17.426001
IFJ,66.05809783935547,-23.135299682617188
KEF,63.985000610352,-22.605600357056
PFJ,65.555801,-23.965
RKV,64.1299972534,-21.9405994415
SIJ,66.133301,-18.9167
VEY,63.42430114746094,-20.278900146484375
YAM,46.48500061035156,-84.5093994140625
YAY,51.3918991089,-56.083099365200006
YAZ,49.079833,-125.775583
YBB,68.534401,-89.808098
YBC,49.13249969482422,-68.20439910888672
YBG,48.33060073852539,-70.99639892578125
YBK,64.29889678960001,-96.077796936
YBL,49.950801849365234,-125.27100372314453
YBR,49.91,-99.951897
YCB,69.1081008911,-105.138000488
YCD,49.054970224899996,-123.869862556
YCG,49.2963981628,-117.632003784
YCH,47.007801,-65.449203
YCL,47.990799,-66.330299
YCO,67.816704,-115.143997
YCT,52.0750007629,-111.444999695
YCW,49.1528015137,-121.939002991
YCY,70.4860992432,-68.5167007446
YZS,64.1932983398,-83.3593978882
YDA,64.04309844970703,-139.1280059814453
YDB,61.37110137939453,-139.04100036621094
YDF,49.21080017089844,-57.39139938354492
YDL,58.4221992493,-130.031997681
YDN,51.100799560546875,-100.052001953125
YDQ,55.7422981262207,-120.18299865722656
YEG,53.309700012200004,-113.580001831
YEK,61.0942001343,-94.07080078119999
YEN,49.2103004456,-102.966003418
YET,53.578899383499994,-116.464996338
YEU,79.9946975708,-85.814201355
YEV,68.30419921880001,-133.483001709
YFB,63.756402,-68.555801
YFC,45.868900299072266,-66.53720092773438
YFE,48.74610137939453,-69.09719848632812
YFO,54.6781005859375,-101.68199920654297
YFR,61.1808013916,-113.690002441
YFS,61.76020050048828,-121.23699951171875
YGK,44.22529983520508,-76.5969009399414
YGL,53.625301361083984,-77.7042007446289
YGP,48.7752990723,-64.4785995483
YGQ,49.77830123901367,-86.93939971923828
YGR,47.42470169067383,-61.778099060058594
YHB,52.8166999817,-102.310997009
YHD,49.831699,-92.744202
YHI,70.76280212402344,-117.80599975585938
YHK,68.635597229,-95.84970092770001
YHM,43.173599243199995,-79.93499755859999
YHU,45.5175018311,-73.4169006348
YHY,60.8396987915,-115.782997131
YHZ,44.8807983398,-63.5085983276
YIB,48.7738990784,-91.6386032104
YIO,72.6832962036,-77.9666976929
YJN,45.29439926147461,-73.28109741210938
YJT,48.5442008972168,-58.54999923706055
YKA,50.7022018433,-120.444000244
YKF,43.460800170899994,-80.3786010742
YKL,54.805301666259766,-66.8052978515625
YKY,51.5175018311,-109.180999756
YKZ,43.86220169067383,-79.37000274658203
YLD,47.81999969482422,-83.3467025756836
YLJ,54.125301361083984,-108.52300262451172
YLL,53.309200286865234,-110.072998046875
YLT,82.51779937740001,-62.2806015015
YLW,49.9561004639,-119.377998352
YMA,63.61640167236328,-135.8679962158203
YMJ,50.330299377441406,-105.55899810791016
YMM,56.653301239,-111.222000122
YMO,51.291099548339844,-80.60780334472656
YMW,46.2728004456,-75.9906005859
YMX,45.679501,-74.038696
YNA,50.189998626708984,-61.78919982910156
YND,45.521701812699995,-75.5635986328
YNM,49.76169967651367,-77.80280303955078
YOC,67.57060241699219,-139.83900451660156
YOD,54.404998779296875,-110.27899932861328
YOJ,58.62139892578125,-117.16500091552734
YOW,45.3224983215332,-75.66919708251953
YPA,53.214199066199996,-105.672996521
YPE,56.226898,-117.446999
YPG,49.903099,-98.273817
YPL,51.4463996887207,-90.21420288085938
YPN,49.83639907836914,-64.2885971069336
YPQ,44.22999954223633,-78.36329650878906
YPR,54.286098480199996,-130.445007324
YPY,58.7672004699707,-111.11699676513672
YQA,44.974700927734375,-79.30329895019531
YQB,46.7911,-71.393303
YQF,52.18220138549805,-113.89399719238281
YQG,42.27560043334961,-82.95559692382812
YQH,60.11640167236328,-128.82200622558594
YQK,49.788299560546875,-94.36309814453125
YQL,49.6302986145,-112.800003052
YQM,46.11220169067383,-64.67859649658203
YQQ,49.71080017089844,-124.88700103759766
YQR,50.43190002441406,-104.66600036621094
YQT,48.37189865112305,-89.32389831542969
YQU,55.1796989441,-118.885002136
YQV,51.26470184326172,-102.46199798583984
YQW,52.76919937133789,-108.24400329589844
YQX,48.9369010925293,-54.56809997558594
YQY,46.1614,-60.047798
YQZ,53.026100158691406,-122.51000213623047
YRB,74.7169036865,-94.9693984985
YRI,47.764400482177734,-69.58470153808594
YRJ,48.52000045776367,-72.2656021118164
YRM,52.4296989441,-114.903999329
YRT,62.8114013672,-92.1157989502
YSB,46.625,-80.79889678955078
YSC,45.4385986328125,-71.69139862060547
YSJ,45.31610107421875,-65.89029693603516
YSM,60.020301818847656,-111.96199798583984
YSR,72.982201,-84.613602
YSU,46.44060134887695,-63.83359909057617
YSY,71.9938964844,-125.242996216
YTE,64.2300033569,-76.5267028809
YTH,55.80110168457031,-97.86419677734375
YTR,44.118900299072266,-77.5280990600586
YTS,48.569698333699996,-81.376701355
YTZ,43.627499,-79.396202
YUB,69.43329620361328,-133.0260009765625
YUL,45.4706001282,-73.7407989502
YUT,66.5214004517,-86.22470092770001
YUX,68.77610015869999,-81.2425
YUY,48.20610046386719,-78.83560180664062
YVC,55.151401519800004,-105.262001038
YVG,53.355800628699996,-110.823997498
YVM,67.5457992554,-64.03140258789999
YVO,48.0532989502,-77.7827987671
YVP,58.096099853515625,-68.4269027709961
YVQ,65.28160095214844,-126.7979965209961
YVR,49.193901062,-123.183998108
YVT,55.8418998718,-108.417999268
YVV,44.7458,-81.107201
YWA,45.95220184326172,-77.31919860839844
YWG,49.909999847399995,-97.2398986816
YWK,52.92190170288086,-66.8644027709961
YWL,52.1831016541,-122.054000854
YWY,63.20940017700195,-123.43699645996094
YXC,49.610801696777,-115.78199768066
YXD,53.5724983215,-113.521003723
YXE,52.170799255371094,-106.69999694824219
YXH,50.01890182495117,-110.72100067138672
YXJ,56.23809814453125,-120.73999786376953
YXL,50.11389923095703,-91.9052963256836
YXP,66.1449966431,-65.71360015869999
YXR,47.697400654599996,-79.8473453522
YXS,53.8894004822,-122.679000854
YXT,54.468498,-128.576009
YXU,43.035599,-81.1539
YXX,49.025299072265625,-122.36100006103516
YXY,60.7095985413,-135.067001343
YYB,46.363602,-79.422798
YYC,51.113899231,-114.019996643
YYD,54.82469940185547,-127.18299865722656
YYE,58.8363990784,-122.597000122
YYF,49.46310043334961,-119.60199737548828
YYG,46.290000915527344,-63.12110137939453
YYH,69.5466995239,-93.5766983032
YYJ,48.646900177,-123.426002502
YYL,56.86389923095703,-101.07599639892578
YYN,50.291900634799994,-107.691001892
YYQ,58.739200592041016,-94.06500244140625
YYR,53.3191986084,-60.4258003235
YYT,47.618598938,-52.7518997192
YYU,49.41389846801758,-82.46749877929688
YYW,50.29029846191406,-88.90969848632812
YYY,48.60860061645508,-68.20809936523438
YYZ,43.6772003174,-79.63059997559999
YZD,43.74250030517578,-79.4655990600586
YZE,45.88529968261719,-82.56780242919922
YZF,62.462799072265625,-114.44000244140625
YZH,55.2930984497,-114.777000427
YZP,53.25429916379999,-131.813995361
YZR,42.9994010925293,-82.30889892578125
YZT,50.680599212646484,-127.36699676513672
YZU,54.14390182495117,-115.78700256347656
YZV,50.22330093383789,-66.2656021118164
YZW,60.17279815673828,-132.7429962158203
YZX,44.98440170288086,-64.91690063476562
ZFA,62.20750045776367,-133.37600708007812
ZFM,67.40750122070312,-134.86099243164062
QLD,36.50360107421875,2.8141698837280273
BUJ,35.33250045776367,4.206389904022217
BJA,36.7120018005,5.0699200630200005
ALG,36.691001892089844,3.215409994125366
DJG,24.292801,9.45244
VVZ,26.7234992981,8.62265014648
TMR,22.8115005493,5.45107984543
GJL,36.7951011658,5.87361001968
MZW,33.535900116,-0.242353007197
AAE,36.822201,7.809174
CZL,36.2760009765625,6.620389938354492
TEE,35.4315986633,8.12071990967
HRM,32.93040084838867,3.311539888381958
TID,35.3410987854,1.46315002441
TIN,27.7003993988,-8.167099952700001
CFK,36.2126998901,1.33176994324
TAF,35.54240036010742,-0.5322780013084412
TLM,35.0167007446,-1.45000004768
ORN,35.6239013672,-0.6211829781529999
BFW,35.1717987061,-0.593275010586
MUW,35.207698822021484,0.14714199304580688
AZR,27.837600708007812,-0.18641400337219238
BSK,34.793300628699996,5.73823022842
ELG,30.571300506591797,2.8595900535583496
GHA,32.38410186767578,3.794110059738159
HME,31.673000335699996,6.140439987180001
INZ,27.250999450699997,2.51202011108
TGR,33.06779861450195,6.088669776916504
LOO,33.764400482199996,2.92833995819
TMX,29.2371006012,0.276033014059
OGX,31.917200088500977,5.412779808044434
IAM,28.0515,9.64291
COO,6.357230186462402,2.384350061416626
OUA,12.3532,-1.51242
BOY,11.160099983215332,-4.33096981048584
ACC,5.605189800262451,-0.16678600013256073
TML,9.55718994140625,-0.8632140159606934
NYI,7.361830234527588,-2.3287599086761475
TKD,4.896059989929199,-1.7747600078582764
ABJ,5.261390209197998,-3.9262900352478027
BYK,7.738800048828125,-5.073669910430908
DJO,6.792809963226318,-6.473189830780029
HGO,9.38718032837,-5.55666017532
MJC,7.272069931030273,-7.58735990524292
SPY,4.746719837188721,-6.660820007324219
ASK,6.9031701088,-5.36558008194
ABV,9.006790161132812,7.263169765472412
AKR,7.246739864349365,5.3010101318359375
BNI,6.316979885101318,5.5995001792907715
CBQ,4.976019859313965,8.347200393676758
ENU,6.474269866943359,7.561960220336914
IBA,7.362460136413574,3.97832989692688
ILR,8.440210342407227,4.493919849395752
JOS,9.639829635620117,8.869050025939941
KAD,10.696000099182129,7.320109844207764
KAN,12.0476,8.52462
MIU,11.855299949645996,13.080900192260742
MDI,7.70388,8.61394
LOS,6.5773701667785645,3.321160078048706
MXJ,9.652170181274414,6.462259769439697
PHC,5.0154900550842285,6.94959020614624
SKO,12.916299819946289,5.207190036773682
YOL,9.257550239562988,12.430399894714355
ZAR,11.1302,7.68581
MFQ,13.5024995803833,7.1267499923706055
NIM,13.4815,2.18361
THZ,14.875699996948242,5.265359878540039
AJY,16.965999603271484,8.000109672546387
ZND,13.779000282287598,8.983759880065918
MIR,35.75809860229492,10.75469970703125
TUN,36.85100173950195,10.22719955444336
GAF,34.422000885009766,8.822500228881836
GAE,33.87689971923828,10.103300094604492
DJE,33.875,10.775500297546387
EBM,31.704299926757812,9.254619598388672
SFA,34.71799850463867,10.690999984741211
TOE,33.939701080322266,8.110560417175293
LRL,9.767330169677734,1.091249942779541
LFW,6.165609836578369,1.2545100450515747
ANR,51.1893997192,4.46027994156
BRU,50.901401519800004,4.48443984985
CRL,50.459202,4.45382
KJK,50.817199707,3.20472002029
LGG,50.63740158081055,5.443220138549805
OST,51.198898315399994,2.8622200489
OBL,51.264702,4.75333
AOC,50.981945,12.506389
IES,51.2936096191,13.3561105728
REB,53.306388855,12.7522220612
QXH,52.203609,13.156389
BBH,54.338253,12.710515
ZMG,52.073612,11.626389
CBU,51.889442,14.531944
SXF,52.380001,13.5225
DRS,51.1328010559082,13.767200469970703
ERF,50.979801177978516,10.958100318908691
FRA,50.033333,8.570556
FMO,52.134601593,7.68483018875
HAM,53.630401611328,9.9882297515869
THF,52.472999572753906,13.403900146484375
CGN,50.8658981323,7.1427397728
DUS,51.289501,6.76678
MUC,48.353802,11.7861
NUE,49.498699,11.078056
LEJ,51.423889,12.236389
SCN,49.214599609400004,7.10950994492
STR,48.689899444599995,9.22196006775
TXL,52.5597,13.2877
HAJ,52.461101532,9.685079574580001
BRE,53.0475006104,8.78666973114
QEF,49.959999,8.645833
HHN,49.9487,7.26389
MHG,49.473057,8.514167
EIB,50.991604,10.47973
SGE,50.707698822021484,8.082969665527344
XFW,53.5352783203125,9.835556030273438
KEL,54.37944412231445,10.145277976989746
LBC,53.8054008484,10.7192001343
ESS,51.40230178833008,6.9373297691345215
BFE,51.964722,8.544444
MGL,51.230278,6.504444
PAD,51.614101409899995,8.616319656369999
DTM,51.51829910279999,7.61223983765
AGB,48.425278,10.931667
OBF,48.081402,11.2831
RBM,48.90083312988281,12.516667366027832
FDH,47.671298980699994,9.51148986816
SZW,53.426998,11.7834
BYU,49.985001,11.64
URD,49.794166564941,11.133610725403
HOQ,50.288612365722656,11.856389045715332
ZQW,49.2094,7.40056
ZQL,47.97333145139999,8.52222156525
BWE,52.319199,10.5561
KSF,51.417273,9.384967
BRV,53.506943,8.572778
EME,53.391109,7.2275
WVN,53.502220153808594,8.05222225189209
BMK,53.59639,6.709167
NRD,53.70694351196289,7.230000019073486
FLF,54.77333450317383,9.378889083862305
GWT,54.9132003784,8.34047031403
KDL,58.99079895019531,22.830699920654297
URE,58.22990036010742,22.50950050354004
EPU,58.41899871826172,24.47279930114746
TLL,59.41329956049999,24.832799911499997
TAY,58.3074989319,26.690399169900004
ENF,68.362602233887,23.424299240112
KEV,61.856039,24.786686
HEM,60.254600524902344,25.042800903320312
HEL,60.317199707031,24.963300704956
HYV,60.6543998718,24.8810997009
KTQ,62.1661,30.073601
IVL,68.607299804688,27.405300140381
JOE,62.662899017334,29.607500076294
JYV,62.399501800537,25.678300857544
KAU,63.127102,23.051399
KEM,65.778701782227,24.582099914551
KAJ,64.285499572754,27.692399978638
KHJ,62.4625015259,22.3931007385
KOK,63.721199035645,23.143100738525
KAO,65.987602233887,29.239400863647
KTT,67.700996398926,24.846799850464
KUO,63.007099151611,27.797800064087
QLF,61.144199,25.693501
LPP,61.044601,28.144743
MHQ,60.122200012207,19.898199081421
MIK,61.6866,27.201799
OUL,64.930099487305,25.354600906372
POR,61.461700439453,21.799999237061
RVN,66.564796447754,25.830400466919
SVL,61.943099975586,28.945100784302
SOT,67.3949966431,26.6191005707
TMP,61.414100646973,23.604400634766
TKU,60.514099121094,22.262800216675
UTI,60.89640045166,26.938400268555
VAA,63.050701141357,21.762199401855
VRK,62.171100616455,27.868600845337
YLI,64.0547222,24.7252778
BFS,54.6575012207,-6.2158298492399995
ENK,54.39889907836914,-7.651669979095459
BHD,54.618099212646484,-5.872499942779541
LDY,55.04280090332031,-7.161109924316406
BHX,52.453899383499994,-1.74802994728
CVT,52.3697013855,-1.4797199964499999
GLO,51.89419937133789,-2.167220115661621
GBA,51.668095,-2.05694
MAN,53.35369873046875,-2.2749500274658203
NQY,50.44060134887695,-4.995409965515137
LYE,51.5051,-1.99343
YEO,51.0093994140625,-2.638819932937622
HAW,51.833099365234375,-4.9611101150512695
CWL,51.39670181274414,-3.343329906463623
SWS,51.60530090332031,-4.0678300857543945
BRS,51.382702,-2.71909
LPL,53.33359909057617,-2.849720001220703
LTN,51.874698638916016,-0.36833301186561584
PLH,50.422798,-4.10583
BOH,50.779998779296875,-1.8424999713897705
SOU,50.95029830932617,-1.3567999601364136
QLA,51.187198638916016,-1.0334999561309814
ACI,49.706104,-2.21472
GCI,49.435001373291016,-2.6019699573516846
JER,49.20790100097656,-2.195509910583496
ESH,50.835602,-0.297222
BQH,51.33079910279999,0.0324999988079
LGW,51.148102,-0.190278
LCY,51.505299,0.055278
FAB,51.2757987976,-0.776332974434
BBS,51.32389831542969,-0.8475000262260437
LHR,51.4706,-0.461941
SEN,51.5713996887207,0.6955559849739075
LYX,50.95610046386719,0.9391670227050781
MSE,51.342201,1.34611
CAX,54.9375,-2.8091700077056885
BLK,53.77170181274414,-3.0286099910736084
HUY,53.57440185546875,-0.350832998752594
BWF,54.1286111,-3.2675
LBA,53.86589813232422,-1.6605700254440308
WRT,53.745098,-2.88306
CEG,53.1781005859375,-2.9777801036834717
IOM,54.08330154418945,-4.623889923095703
NCL,55.037498474121094,-1.6916699409484863
MME,54.50920104980469,-1.4294099807739258
EMA,52.8311004639,-1.32806003094
KOI,58.957801818847656,-2.9049999713897705
LSI,59.87889862060547,-1.2955600023269653
WIC,58.458900451660156,-3.09306001663208
ABZ,57.201900482177734,-2.197779893875122
INV,57.54249954223633,-4.047500133514404
GLA,55.8718986511,-4.43306016922
EDI,55.95000076293945,-3.372499942779541
ILY,55.68190002441406,-6.256669998168945
PIK,55.5093994140625,-4.586669921875
BEB,57.48109817504883,-7.3627800941467285
SCS,60.43280029296875,-1.2961100339889526
DND,56.45249938964844,-3.025830030441284
SYY,58.215599060058594,-6.331110000610352
TRE,56.49919891357422,-6.869170188903809
ADX,56.37289810180664,-2.8684399127960205
LMO,57.7052001953125,-3.339169979095459
CBG,52.205002,0.175
NWI,52.6758003235,1.28278005123
STN,51.8849983215,0.234999999404
EXT,50.73440170288086,-3.4138898849487305
FZO,51.5194015503,-2.59083008766
OXF,51.8368988037,-1.32000005245
BEX,51.616401672399995,-1.09582996368
LKZ,52.409301757799994,0.56099998951
MHZ,52.361900329589844,0.48640599846839905
QUY,52.3572006226,-0.107832998037
FFD,51.6822013855,-1.7900300025900002
BZZ,51.75,-1.58362
ODH,51.2341003418,-0.94282501936
NHT,51.553001403799996,-0.418166995049
QCY,53.0929985046,-0.166014000773
BEQ,52.34260177612305,0.7729390263557434
SQZ,53.307800293,-0.550832986832
HRT,54.0489006042,-1.2527500391
WTN,53.1661987305,-0.523810982704
KNF,52.648395,0.550692
MPN,-51.82279968261719,-58.447200775146484
AMS,52.308601,4.76389
MST,50.911701,5.77014
EIN,51.4500999451,5.37452983856
GRQ,53.1197013855,6.57944011688
GLZ,51.56740188598633,4.931829929351807
DHR,52.92340087890625,4.780620098114014
LEY,52.4603,5.52722
LWR,53.228599548339844,5.760560035705566
RTM,51.956902,4.43722
UTC,52.1273002625,5.27618980408
ENS,52.275833,6.889167
LID,52.166099548300004,4.41794013977
WOE,51.4491,4.34203
ORK,51.84130096435547,-8.491109848022461
GWY,53.300201416015625,-8.941590309143066
DUB,53.421299,-6.27007
NOC,53.910301208496094,-8.818490028381348
KIR,52.18090057373047,-9.52377986907959
SNN,52.702,-8.92482
SXL,54.280200958252,-8.5992097854614
WAT,52.187198638916016,-7.0869598388671875
AAR,56.2999992371,10.619000434899998
BLL,55.7402992249,9.15178012848
CPH,55.617900848389,12.656000137329
EBJ,55.525902,8.5534
KRP,56.29750061035156,9.124629974365234
BYR,57.277198791503906,11.000100135803223
MRW,54.699299,11.4401
ODE,55.47669982910156,10.330900192260742
RKE,55.585601806640625,12.131400108337402
RNN,55.06330108642578,14.759599685668945
SGD,54.96440124511719,9.791729927062988
SKS,55.221048,9.26702
SQW,56.550201416015625,9.172980308532715
TED,57.06880187988281,8.705220222473145
FAE,62.0635986328125,-7.277219772338867
STA,55.9901008605957,8.353910446166992
AAL,57.0927589138,9.84924316406
LUX,49.6233333,6.2044444
AES,62.5625,6.119699954986572
ANX,69.292503356934,16.144199371338
